block_hash,block_number,block_timestamp,transaction_hash,transaction_index,event_index,from_address,to_address,token_id,quantity,event_type
0x21eaaa6c8ba943af2f13dc391ead1d6e60724268f850430c5e5b9c7284bbe346,18909091,2024-01-01 00:40:23,0x74fcc2df8905f64255e6fb0410c584ab7168e4a719dc49886adb488eeafac049,89,281,0x0000000000000000000000000000000000000000,0xdaf1695c41327b61b9b9965ac6a5843a3198cf07,,9.669357142078536e+18,ERC-20
0x4c2ca1b52069de9cd2669d7c147f5a529a5d64bc51296b02d5118e2d19804b44,18908977,2024-01-01 00:17:11,0x06e4cf66ff29a5737ecc1be05b1853bb7604be58c2c32034906d1c2e207e6148,204,1124,0x0000000000000000000000000000000000000000,0x2613729f0a01d3ca4d0efdb172ec7456b9ad6280,268,1.0,ERC-721
0x0c6ab6b8ce9b5ba0fce9d937efae11e2fbc087859fa96f2fdf625121c26b91ac,18909043,2024-01-01 00:30:47,0xd49a8ed1b93d41697c4beb0bb808a4eec9c1f72a133ec09b82a8c827668aa43e,45,115,0x9af99712d45a972a23eabee205342f6055ada474,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,2.226860063015104e+16,ERC-20
0x43f6a2ac21d2d9471d060a0a1e12cbae8943a69192930a2aa03568b9cd2bd6f6,18909412,2024-01-01 01:45:11,0x05106b339c44578da60fb01ac97fa8820a558ad5ef376d950fc9290e47d94112,225,372,0x5a38379c338e0c7bbf6cad3bd003d5ffb119add7,0x996e1d4ce3e1e558889832832004b2466153adbe,5459,1.0,ERC-721
0x56b1c024fbd0132aa7edb0032edaeaeb24eed4ed890f26cb3da43d767d3d26ff,18909419,2024-01-01 01:46:35,0xa5f8e833010725888467ce335b78e92d4a1950b1f8a074db8056e79c18088049,122,286,0x807cf9a772d5a3f9cefbc1192e939d62f0d9bd38,0xe37e799d5077682fa0a244d46e5649f71457bd09,,1.140365681827874e+17,ERC-20
0x4113b392c757236e8992ac7b18700157e525f011de3f222b1d6bfc531d7820d4,18908948,2024-01-01 00:11:11,0x4f8f3925d0fe2f6e492979bbeff792930687764ce9ee6f0dda9587122613295c,21,131,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x856e1b2d25e8d2e7042ccf20febf97711279be4a,,8843741.0,ERC-20
0x3e1bc285e509d8d91647803b81ddbecb3b3d5e7037a5db1d52f27720c78e9893,18909217,2024-01-01 01:05:47,0x03fbd301c498ff3d40e80f2f3a5913c2f3e6fc4155caaa36f831f52ab6a633ac,80,1157,0x013f7317019d7450dae02cc42cc2cc0caf09b076,0xb01c5be609704e9901338d182f92011656820062,,2035000000000000.0,ERC-20
0x4f8f39a4e9404d27aaed3c435a5ab74733e8210d675b93694cc532a1e0288e26,18908970,2024-01-01 00:15:35,0xf51f57c9bcc80f511f91c7506296c3f86e3f0e35abe9378f2037ee9063ecbf88,74,179,0xab68e2ca50cb56e82fdb9ad31414ef35ec07df72,0x996e1d4ce3e1e558889832832004b2466153adbe,597,1.0,ERC-721
0x3cf7de18944ec32f2704fcb9fb6a1fd6e7a0843c34f46ac31e1f227509a049a9,18909006,2024-01-01 00:23:11,0x95683b1a84bc5e866c031a1ec54eb25db9da390550f4094453b2c11becea6a01,154,803,0x0000000000000000000000000000000000000000,0x61fbb052daf37a3b50616669a10c4778f08f3c6f,,7.376823e+24,ERC-20
0x4c2ca1b52069de9cd2669d7c147f5a529a5d64bc51296b02d5118e2d19804b44,18908977,2024-01-01 00:17:11,0x097e8e2479ba1c729359a9db1aafa9c4289f709f0c3c1ad1a3dcb96da13b4265,173,249,0x0000000000000000000000000000000000000000,0x1275402f29fcbe8829d8d034d83e55ccf40ca831,,0.0,ERC-20
0x44d56f5cc24b5f38eb334987060e17c2ac332744d9c76e7314d5cc60df04826f,18909123,2024-01-01 00:46:47,0xb8b4b8bd0bb8a9349c14c164ece13a2721efa1b573eee168c676580d93883775,16,137,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0xa765bbd66bc0dd5fae350f44338ce38d11bc2962,,52746000.0,ERC-20
0x0c6ab6b8ce9b5ba0fce9d937efae11e2fbc087859fa96f2fdf625121c26b91ac,18909043,2024-01-01 00:30:47,0xd304b7710255ff67838edb357704013b69ef8e5271089b440177bb95e8aec38e,28,98,0xa89ad896951e3700244af1c1d65fd9fc7ef9a400,0x28c6c06298d514db089934071355e5743bf21d60,,16975000000.0,ERC-20
0x60d65d0187a56f9c110ec53df155b2c382c1dbb498fb1a256e259961fd465a76,18909131,2024-01-01 00:48:23,0x97453d517c7c1f4109c288ffc910aea84dc3e3f723ae2ec5711676baff0e86d1,117,227,0x0637464eaa4572a7fbf723427406aff38036a768,0xe83652a9fd663b0fc91c690500cda07c1675030c,,5.550733738371712e+22,ERC-20
0x100dd613852b2d0640f6c916bd0471d43b86ff1889cdce782a9149aa0eba8630,18909118,2024-01-01 00:45:47,0xc2e17ec79bec34038d09108a9d1cb48fe6c4aeca715fe0b0fe49d4e86a5fbbb2,20,91,0x623c78eaf62d1b5874ad2c8e2d8fb8d03b336bf7,0x48c04ed5691981c42154c6167398f95e8f38a7ff,,9.88654428986e+21,ERC-20
0x43f6a2ac21d2d9471d060a0a1e12cbae8943a69192930a2aa03568b9cd2bd6f6,18909412,2024-01-01 01:45:11,0x05106b339c44578da60fb01ac97fa8820a558ad5ef376d950fc9290e47d94112,225,294,0x5a38379c338e0c7bbf6cad3bd003d5ffb119add7,0x996e1d4ce3e1e558889832832004b2466153adbe,1045,1.0,ERC-721
0x0eb3c9fb4d342fa924062c308aad6721710a2e392f6cf75c8ab8a57a3734dc5e,18909153,2024-01-01 00:52:47,0xe19c84ed836e364a8e9b1affddebc30930dadf44e1eed202622ab9743c0d149c,13,65,0x000000d40b595b94918a28b27d1e2c66f43a51d3,0x0f445b9d09b0dc3324f3551ea5395596c4ff150a,,4.5365331359485126e+17,ERC-20
0x16ca9bd461f67e9c15ab060a871ba0d7eea06d57ae5a162a409672f51b6b9027,18909178,2024-01-01 00:57:47,0x514e3982ecdebbce21165354c942574baf29d8d38e55a2e1277b730a2615bf12,61,204,0x51cbbbea0bcc28455a75ad1ad5b74c333b4160bc,0x000000000000000000000000000000000000dead,21800,1.0,ERC-721
0x3045a72ce7179440fc4066b9cc9d1b4f760ca06f47dc8942cd11031f5d298b28,18909246,2024-01-01 01:11:47,0x936e13e28cea024e0dc842c183b8aadf7e4561ec9d769069cf819717b9c015a7,34,121,0x58edf78281334335effa23101bbe3371b6a36a51,0x9ed5ca54a02e52e2bc68b5213bd345afca4f5be8,,2.193606e+21,ERC-20
0x3db281d35334cd316faaa47f3cb2dd430a61627680cb82da7959ee548f3029bb,18908920,2024-01-01 00:05:23,0x57af586fa27fab79483d61053b5aeeaf6c4bc9af8c683c3c413c888b441abeb2,97,146,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0x74de5d4fcbf63e00296fd95d33236b9794016631,,8867828459.0,ERC-20
0x5a548d09d10cb7b77b0140b9b18a97185964a1fcd71b61b0737f023981584e89,18909347,2024-01-01 01:32:11,0xdfb7d7e3ec5826846c349af94ff372d0ec4a19982374f741965779c9022f514e,27,85,0xfa5562729fdc3ed3a52c3aab2e12bd504fd24991,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,,6.53368816096975e+17,ERC-20
0x06aa14f08626f061fceec6af23b10ad91b36c8d57470582b6e17a9564a5cb591,18909438,2024-01-01 01:50:35,0xe18811ab8b000644d3aea0ef0fa91802ee0d3d8bf5326640b2c5108c6f20cb89,117,197,0x99a217f7f131ac6a8cb19ce1639deb4cb1ff4c23,0x94b562250e4530291108134e84f6e9d5a5c2286b,,97016000.0,ERC-20
0x4c2ca1b52069de9cd2669d7c147f5a529a5d64bc51296b02d5118e2d19804b44,18908977,2024-01-01 00:17:11,0x097e8e2479ba1c729359a9db1aafa9c4289f709f0c3c1ad1a3dcb96da13b4265,173,957,0x0000000000000000000000000000000000000000,0xfc63303d030f98777160807ca6682e5340fc738a,,0.0,ERC-20
0x46fceb11771fb39592eb272b34c001517bd00cbb34ffcaff756f8cd54d86fcda,18909407,2024-01-01 01:44:11,0x36ea273c418d6822c5729ef75614526edaeb1a199c0d4dc4493659e91af3d0a9,43,112,0xc99232279583f0e97f6e2abbd29a7afd077cde27,0xbc3ac1ec5f155ab95551780cd4575e48da26cc12,,8.943628658129955e+18,ERC-20
0x0237f445c91d432a9455f13507d1e6a000d1644003723c9e91d65cb62e07bb71,18909240,2024-01-01 01:10:35,0x67afe3bee84c130d3881c7de97e12ea63bbeefe34a96ac5e170a0734f2813350,31,36,0x92a1323cf19350b114c4120b8dccba7ec8d2a5d5,0xd60e94434310381575c5e67bb1d3e125133ad3ed,2324,1.0,ERC-721
0x07d1275b19467f68539a23cb17543af008d7a89670ac522e43a6b8cf49c41ea7,18909400,2024-01-01 01:42:47,0x51d4dfbbabebe61c4a993a8913c789f47b4772b66834fcc54f417dbe98283fc8,73,134,0x0000000000000000000000000000000000000000,0xd3e906e94150bd2b32fccf092db3b82a65853ee2,241,1.0,ERC-721
0x277915da961d72b96000b5e1d900b589e7e4aa17c521d609f4322308170e568a,18909415,2024-01-01 01:45:47,0x86887a66216eba0b9a154294b030e2d324b0668e6c1bcef7ba91142020f839ac,117,394,0x646ba053144cb6e405a3ab90b58fbaa4a4eae749,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,,0.0,ERC-20
0x62f25b5a9f55ccdc34df0ab13649dd310aeed7158bc6405779bf85900a229e22,18908896,2024-01-01 00:00:23,0xc06a10e40b32c0c8109ae9a5ca44764c02e582c1826f21842f0c07b5afb5ca03,200,385,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xfe9e7931e55c514c33d489c88582fa36e84bd8e3,,8000000000000000.0,ERC-20
0x3cb8ae13dbdee0cbb67af3f3abedd3ece2b0b0f3196488cc1bc2e171bf2353fd,18909055,2024-01-01 00:33:11,0xca3e5622bfad99ae95983371bc37d0fbd60e9f757f4dcc7e02ee78b3807427e7,126,151,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,,5152616219154114.0,ERC-20
0x186f42c0dcf3d37216f075bb6533d799cc5f7a1f3da20cef99622dcd05558be0,18909020,2024-01-01 00:26:11,0x4005be098d834ec50b51a3f46772e84f9e934759173867821a8ab55ee60c025d,163,269,0xa631fc5df531d8f642ab1e9112b53eae4121e0e2,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,,125255000.0,ERC-20
0x0b4a17df956fdaead6ec23b05e972dfb9311b32e25c2ee6400065ed0b5a3dece,18908902,2024-01-01 00:01:35,0x441685caf0f3369f77259bf0590ea4a22c20d7dc3e3b4676912d3ebbf21ea798,138,271,0x4639bdd2c776015998b26fc6b8e15316ea19897f,0xbb86e5b229526c644f4d384a32ef0b162a243285,,9636963963.0,ERC-20
0x4c2ca1b52069de9cd2669d7c147f5a529a5d64bc51296b02d5118e2d19804b44,18908977,2024-01-01 00:17:11,0x097e8e2479ba1c729359a9db1aafa9c4289f709f0c3c1ad1a3dcb96da13b4265,173,926,0x0000000000000000000000000000000000000000,0x61fbb052daf37a3b50616669a10c4778f08f3c6f,,7.376874e+24,ERC-20
0x3045a72ce7179440fc4066b9cc9d1b4f760ca06f47dc8942cd11031f5d298b28,18909246,2024-01-01 01:11:47,0x716888a51f7488da4ec965e6ebb0fa10215e0e195ce1f579e0e6b337612ead1c,71,6226,0x8d2c76d83af250ee7fcb16307a2addc87e91fd3f,0xb9dcfa0f03ed30dc7c620e03c27b6c2179bc0b08,2928,1.0,ERC-721
0x145b03a42a856c537d12f0f0fda7c2172f4db0554d0d4ab99769123a78eb03a3,18909520,2024-01-01 02:07:11,0xf94c91c69e89c3687b5cae7695b0f0b89e3f47e6769e06abd70086e610137aa9,33,156,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x95ff3f04eccfa15a2bd12d6daf3ccfc5ad354510,,1.95e+18,ERC-20
0x1dff94470398570486ab651d07439f4fdbfc6f2261dd20a2c1b8c222a1bfabf4,18909293,2024-01-01 01:21:11,0xdb7cd07dcbe7e1436d50c094b07de6bf74b359d9a3640ace9aa3964f6c7fe29a,136,281,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x5a8cfd5a69e8e44464c79ca34073e24347b6fa81,,22000000.0,ERC-20
0x2e9f37f52f80641d8cee56920fc045ca160e7bfd8f1d2a38fb78d6c122364109,18909324,2024-01-01 01:27:23,0xa3a4856bc4cb9e3a05a48643be64707c4fccd27cc04fe70ca54ec55ddf40b352,25,46,0xe71cab44917bf40b072b47138a76006558cb29c6,0xf89d7b9c864f589bbf53a82105107622b35eaa40,,221498582540.0,ERC-20
0x186f42c0dcf3d37216f075bb6533d799cc5f7a1f3da20cef99622dcd05558be0,18909020,2024-01-01 00:26:11,0x9e6391bd129967c4597593e4df6b92292a5de155bddb0a03836ce8874c77b556,157,263,0x123fae4f31bde6c07047a9a3072d545d755558f1,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,,2500000000.0,ERC-20
0x2cfc5bc8ce725507af4f3a46c8065e8f951a402f4218160a510f766bb157e538,18909484,2024-01-01 01:59:59,0xedf34cea84d080a2f6feaa9fc634de74dffcca551603103e9e64c2c9e0e2a69f,98,210,0xdf8ec2d36a27075f1164f7e5b493f76b5bc25f21,0x4602728ce5ef8758e560ebc4fef8fc794e4c3837,4589,1.0,ERC-721
0x16ca9bd461f67e9c15ab060a871ba0d7eea06d57ae5a162a409672f51b6b9027,18909178,2024-01-01 00:57:47,0x514e3982ecdebbce21165354c942574baf29d8d38e55a2e1277b730a2615bf12,61,207,0x51cbbbea0bcc28455a75ad1ad5b74c333b4160bc,0x000000000000000000000000000000000000dead,21818,1.0,ERC-721
0x4f8f39a4e9404d27aaed3c435a5ab74733e8210d675b93694cc532a1e0288e26,18908970,2024-01-01 00:15:35,0xf51f57c9bcc80f511f91c7506296c3f86e3f0e35abe9378f2037ee9063ecbf88,74,207,0xab68e2ca50cb56e82fdb9ad31414ef35ec07df72,0x996e1d4ce3e1e558889832832004b2466153adbe,6365,1.0,ERC-721
0x3d0040b2b6f56f35ea22d238f4b8a2a683ef47395563037dc63a6646b112a8ce,18909343,2024-01-01 01:31:11,0x05bba0cf05df72751a4e62fad543a787cb1c08d7e7a185f0cbe070006bc21a35,102,188,0x0000000000000000000000000000000000000000,0x3aff64f0d22fc43c90286992a92bcbd4ef05b9d9,,2.006285001319405e+16,ERC-20
0x3f999519709cd8e7bf078f315948c05597d2121b4b9febb5c5f071094f09e254,18909097,2024-01-01 00:41:35,0xdf260ba001284a141f636d1597aaa6e5ebe8d6493a80e29b2f602718135caa79,144,208,0x916314ff59d622dcbf1eeab91b323ea721e3696e,0x968a5e243a034447733dfec75dfb899eb9448253,,1.258846125125961e+22,ERC-20
0x5d8881f3a13acc39ccc70fca2e3e70a4e476eefd7eb167d36ecc18b277690d1a,18909374,2024-01-01 01:37:35,0xcd182fe5cb5654eb859e06c38cda81cce27ac14846b6e805ec68e649f7f4968b,119,299,0xaac33d3c85c06b71b5e48bb4614bdc9007107299,0xbaa82f6317033de0da20ad0321ef27990d7f92d8,,5000000000.0,ERC-20
0x0b4abcbfdc927530f2c415c5ba717999b6389b0000e3c6bea6b934a5f0ed1849,18909396,2024-01-01 01:41:59,0xd34610d15525b4550cd742a1d012be6f6f4624e0ffb55d64a3d3823502dd041b,82,171,0x3e87d4c24fb56c52a0dbd089a6219b7086d577d8,0xfc7d9c413c8c24b0f727fe59a9d34deba27fed43,,3.005335620008961e+19,ERC-20
0x5cfd82c92a74db121f1d6e9fa9cc92b22de0ae43430e2dd5b43231dd5ab8fc1e,18909287,2024-01-01 01:19:59,0x8571c37124ea3371638e63878f890d3e52571562e41ed4d7d83fe423fbff653e,105,189,0x0ac9bf2ea91e74b9677b58aa062632a8c06fd575,0x4f27633e8b1cfd5e043c68cdcd81c0bbfdb1cf14,,2.086492932864002e+20,ERC-20
0x541c8fcb3354dedf1efd07a93d6d95c5f007816aa0308693bff75f1372b7c82e,18909029,2024-01-01 00:27:59,0xca53f65ed3750b1aff30a4e8a64dc1e67335c562373947f32f52b3ac6a6f8c28,61,212,0x0000000000000000000000000000000000000000,0xa5d91a92600937c4c8a604c4e5829ecfd6dcffeb,,1.1691507e+25,ERC-20
0x1c177da3cfdd432d6b43e68d74c1ea49868b2f16b7cbbeafe9aaf9e48d3cb086,18909034,2024-01-01 00:28:59,0x5d734510a38abfd5046eec99cca5041fae5c7c4cf03c21fb4c3991319e09fa48,19,74,0x841a63d6b17927de583404bcdc5281b99a0b801d,0x33a65fe7964cd1ee5c27d175169c3a009a19ce17,,6939063.0,ERC-20
0x3480c9e18e22683677f91f1b05076ff31438c6969ee9e0f0af3d26e15087aa76,18908959,2024-01-01 00:13:23,0x6ee32414f07a19caeec5f308e757dc7c63a046aa369d3e2aef60b80214d2bdde,80,228,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xe21876afd4c632b22870df250e5df1754c1875e8,,4e+16,ERC-20
0x46b5fe41b54a3c50c563e168a2643184f8e52dffe8d2cb8933560a58538a9f47,18909526,2024-01-01 02:08:23,0x882e6e051cfd0c3ae9cdd26cb51c81cdc897558a8a68caeda206c5020be04bc3,124,262,0x0000000000000000000000000000000000000000,0x1daaa8ca5546ae01605e6550568c333f74c24dc9,662,1.0,ERC-721
0x009181ca956243eb064f2ca30f0c5c8fb73989ecaa69a397b9e3d529a7530330,18908911,2024-01-01 00:03:23,0x8f905a03657445ca7c89612487228c01075e8cc7332cded992daaa0f16837718,136,201,0x0000000000000000000000000000000000000000,0x834f0cd3745a340c1133650839d73ef2440fc416,47,1.0,ERC-721
0x4c2ca1b52069de9cd2669d7c147f5a529a5d64bc51296b02d5118e2d19804b44,18908977,2024-01-01 00:17:11,0x097e8e2479ba1c729359a9db1aafa9c4289f709f0c3c1ad1a3dcb96da13b4265,173,738,0x0000000000000000000000000000000000000000,0x61fbb052daf37a3b50616669a10c4778f08f3c6f,,7.376874e+24,ERC-20
0x47be738ef4421ef69290dfbd3820d4d3561885570597a18f737bf63e586edbf0,18909080,2024-01-01 00:38:11,0xe5c7de981c73aa38935e73c086d49062668d85f87f7610997743955457e4f14b,213,296,0x9c3cc02b0980ab1f61c3da290e9de539f6a28ff6,0xe37e799d5077682fa0a244d46e5649f71457bd09,,877942518176.0,ERC-20
0x0fc4248e5a90f59fe264938e3d546b7cb019317913f9b657af6aaa7cc3ede493,18909090,2024-01-01 00:40:11,0x5b94e9351e75dd09a62ffac962161d88e4f1a8caa12a5aec547a4d1b40854cf7,26,34,0x2592703c2ff11703ee53a917d8e4e73537f45a88,0x9519ed7948a8358d5045d3791e6fc04c10fee6e7,,1.73022141e+22,ERC-20
0x1f4701c9f169d7f8d3291037983e8b83dac58cb5057bce9a56db3b6afd483e20,18909275,2024-01-01 01:17:35,0x4a72a045054fd3d5d1ec0ffb9dbdc713a9ffa43bd44944e66a7453c94f5b8017,237,310,0x0000000000000000000000000000000000000000,0xb84b3a7c5d325ebe5b5fc8482529b37d6298207d,,6.1999e+22,ERC-20
0x42ed922f04b33293d262d411abbb73f382d56f3491bc7d33eb2c9b3993154f96,18909545,2024-01-01 02:12:11,0x119fbf15fd0ad69e33b6b5e5e636348a334c08ae9a3fb7b25279a5d8666ed281,105,245,0x0291a10ff53fedf62100c1051e93aa52544be85a,0x259c2ff4e10e7e2b31a2045c93ed8513299c8e04,3824,1.0,ERC-721
0x4b891f44cdfe1c7bbfb2dd48420799758e47bbd0f807efbac1b10655268e1324,18909244,2024-01-01 01:11:23,0xd5ca37f97c907076706d6859b2192cdcd0b8495c8ca7f42b2cbd9f2297161946,30,14,0x167f897440cfd5227f22349779841f83ddda126a,0xc9a98e4787a85e3ac81d9121bcb3e7e4757d9fef,,2.3196699174970545e+21,ERC-20
0x448273e31b4267a4ec8af87bf8b869c388dc960be69d2c09260f62868fd28264,18909322,2024-01-01 01:26:59,0x3a47b82b52db5fa4737a80f619145d5f066bcf8f5293eeb45f761b6502665601,121,248,0x9ee498513b382cce8be6586f1eb617799ef27073,0xcc03c4ca24abab228b79fc6f98834a6e5638336a,947,1.0,ERC-721
0x61c4f9ba2e10d99ae50164e2112a447383b99da9f287538abc32fb1e3473d253,18909001,2024-01-01 00:22:11,0x74a762447636e5e9d3c00c602f8ca37ba9464db967f16730f85341d5dc251578,204,169,0x336ef4e633b1117dca08c1a57f4139c62c32c935,0x13228420e0061af7db1415bbb5eae03d62f4aa19,,8.112832652718191e+22,ERC-20
0x0fb8b508d7db512ac2164f33d885b04f04927d4f4399f97f1754e77f32da1b8c,18909176,2024-01-01 00:57:23,0xf08406deb41aad314c52687ed14a4b2a8cbb763c271fa30deed426c8b8f4d257,122,228,0x0000000000000000000000000000000000000000,0xc4019b962b1975fb1d8a9a6e0d93b988b9f52c83,,0.0,ERC-20
0x5cef52d50ea19766791a59fe913af30d3423b8afff56cfbb8fb4dcaf72ef1da0,18909191,2024-01-01 01:00:35,0x708387c5541fd8b00daa2436a80c88b78da00ec8f7e7f9a2aa5e63e6b92c25a9,180,248,0x433a00819c771b33fa7223a5b3499b24fbcd1bbc,0xc36442b4a4522e871399cd717abdd847ab11fe88,,2779087950.0,ERC-20
0x6586532d6923e6cc9cac9adffef50601b592657ab499088a26da6161cf41e9bc,18908930,2024-01-01 00:07:23,0x026bc77c25a82845c6846f2f1d8c1d5a8467a5507b3b89cb1fd45238f1163690,57,162,0x0000000000000000000000000000000000000000,0x3d7262fd87aae02a3cd659a27fa3e41111edd419,89,1.0,ERC-721
0x2b8a3e44fb528e6cd34c5d3782a88fdf84b84d863e66363a108b1e9df5e87c2b,18909392,2024-01-01 01:41:11,0xf0aac6411c081fa09fcdbd02842bf3657a8061bc03cb4fc4cd532faa7a387469,144,435,0x0000000000000000000000000000000000000000,0xc564dcfd1e7bea9baad00e742ad82ee5f9f02704,,1.2052944e+25,ERC-20
0x63dfbf6ecd1b7cbdbf5ae989e72a9ea3a8912bf795c5390ac0be515faee40bbd,18909201,2024-01-01 01:02:35,0x3cd41f69261e72456ab65914a8fe09f46e863052a8a55d52fc28eeab8555b0f1,93,219,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,899322663.0,ERC-20
0x496615b7f0f88ce3c1d0be187ddc9b8b814717d6bfc536a09552512525ebd62c,18909500,2024-01-01 02:03:11,0x751cb6068f5c4f8dcc936c610679321594120157597dc0d68275855d7862e76b,104,75,0x4890f0f6ae4bc0283ff4223fb11bcca7789a001e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,2.1713365671916216e+16,ERC-20
0x1b606aadf0926005c8086d2a19a66c6016e67054b402c650189a7bf083a5706b,18909202,2024-01-01 01:02:47,0x304865e11e38defa8d2929c0ddf2a2fe898ea077a441f690fbf858f44ec143ff,96,120,0x5954ab967bc958940b7eb73ee84797dc8a2afbb9,0x20f93ad48a478a35d7115896df65290fcf7adea2,,2.9149100852723676e+20,ERC-20
0x4c2ca1b52069de9cd2669d7c147f5a529a5d64bc51296b02d5118e2d19804b44,18908977,2024-01-01 00:17:11,0x9ef9993119eca4b38f20863f1313c0e7ff627a92ee2d3b56c7b532c38222097b,102,169,0x311cb6757e13aa5c5a7c54014c788b762198d725,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,,93100000.0,ERC-20
0x12d6b721e37ca7c83068986c13a98763102f176e7238059f7442117d28723a33,18909235,2024-01-01 01:09:23,0xc5e94a73690abe7160c0ece146d120bd1cc9493e75c100ac6fa4ee4ce048cda2,33,122,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xb39af34781a55404803b1d087c113dc787e229ef,,227580630.0,ERC-20
0x43f6a2ac21d2d9471d060a0a1e12cbae8943a69192930a2aa03568b9cd2bd6f6,18909412,2024-01-01 01:45:11,0x05106b339c44578da60fb01ac97fa8820a558ad5ef376d950fc9290e47d94112,225,336,0x5a38379c338e0c7bbf6cad3bd003d5ffb119add7,0x996e1d4ce3e1e558889832832004b2466153adbe,4034,1.0,ERC-721
0x398979d242ac3243a5fccc0c2b23d513b778f45807bc7a6b0b22320e1a04123d,18908934,2024-01-01 00:08:23,0x93fff43a800b177bb3fba43d7b08900fd9ed98f9f83f7627528c60203fcb1211,135,228,0xa69833b9fda816f1bfc79517e7932e64708df0dd,0xa69833b9fda816f1bfc79517e7932e64708df0dd,,3.8e+18,ERC-20
0x3d0040b2b6f56f35ea22d238f4b8a2a683ef47395563037dc63a6646b112a8ce,18909343,2024-01-01 01:31:11,0x8c484d2ec60450cb81333f6ad3a73694a56b139eb696e8e2a6df372aa2c15c4b,103,194,0x0000000000000000000000000000000000000000,0x3a59842fbf20b54d84c3505fc206f5cf7b56f4d9,68,1.0,ERC-721
0x42ed922f04b33293d262d411abbb73f382d56f3491bc7d33eb2c9b3993154f96,18909545,2024-01-01 02:12:11,0xae0f520e00ff9482d12a0b9a0a08455024c563261a7180f032964180d844f6e0,13,10,0xab782bc7d4a2b306825de5a7730034f8f63ee1bc,0x2492eb79c8e59d81d3bbe3b399788837336e373f,,402650994.0,ERC-20
0x44d56f5cc24b5f38eb334987060e17c2ac332744d9c76e7314d5cc60df04826f,18909123,2024-01-01 00:46:47,0xda8b0c41e3b7f94dac8ae4d67ab31926dc23551770cef1b4c676bc693507fcb1,172,710,0x0000000000000000000000000000000000000000,0xb84b3a7c5d325ebe5b5fc8482529b37d6298207d,,6.1997e+22,ERC-20
0x55a9715e89b3a5a5e494bf0b473ad3c530ace2c2ef46b3540d3d8ab2e7299ab4,18909507,2024-01-01 02:04:35,0x8dcd132bae9f7f3dea9c337db7d25dcc8bfdc4dcb516773f879718f6d9be4236,137,256,0x0000000000000000000000000000000000000000,0xe4c2dbd281ae20940131ce4b5d9ae0bcceca9f44,603,1.0,ERC-721
0x145b03a42a856c537d12f0f0fda7c2172f4db0554d0d4ab99769123a78eb03a3,18909520,2024-01-01 02:07:11,0x8760e3e4cb760f0cfa9e7f700a2e57b74a3225f7ef4053327e4bb1efac020a76,18,33,0x9afef7dac35f070dc3976f0597b8c872f6b19d1d,0x29469395eaf6f95920e59f858042f0e28d98a20b,,5.95e+18,ERC-20
0x463bb70f1f17e5beb0dbc5989a150d56719e6bff8d246d3a177962a2fbfa4042,18909113,2024-01-01 00:44:47,0xd37c01f2edf1ee8584a7c4ff30be5e95ca1d458119e4597d192bb2e71ed969ec,27,39,0x1111111254eeb25477b68fb85ed929f73a960582,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,,3.130710312657645e+17,ERC-20
0x07f810f880fc107bae6dfb7860cd588e006643dd77166779d048438017a0945b,18909195,2024-01-01 01:01:23,0xc9d005beeeb7983952d2cdf64f5e4c10bd144418e3d2f5354ed14efbb46a465c,20,63,0x726de88caccdf5a19db56bcabb5a3c914d577cfb,0x3112c2910efce8e3556803bdc6b5d77148b4d379,,96250000.0,ERC-20
0x64eab92514a070e2413dd443088b48e25e75ac9b88b3e311dea05652fa952560,18909219,2024-01-01 01:06:11,0x07cda5f0b80b529bba9d09d8d0fe488f7578d3cfdc5f081701e3dc5d19ef96c3,34,25,0xd91efec7e42f80156d1d9f660a69847188950747,0x5e497c9cfd084f180b03d52773e5d93be638e95d,,2.424376326e+23,ERC-20
0x19fb19fae4683b81ae8f511dce49a4655b08b7847c4d79f53888fc8a29425afa,18909042,2024-01-01 00:30:35,0x8f62b947a1d6bae66d768522fa02eeb56436c3b2c40b9c8cef6de8c894623b5f,107,120,0x942840c3ccde32dca3028ea7f0b921617f5b0cac,0x396493dbc9ca00c82fb3745bbca4b1c26620e51d,4200,1.0,ERC-721
